sofifa_id;long_name;player_positions;overall;potential;age;height_cm;club_name;league_name;league_level;nationality_name;preferred_foot;short_name
260121;Andre Fonseca Amaro;CB;66;77;18;186;Vitoria de Guimarães;Portuguese Liga ZON SAGRES;1;Portugal;Right;Andre Amaro
260139;Robert Osmar Morales Benitez;ST;66;73;22;176;Club Cerro Porteño;Paraguayan Primera Division;1;Paraguay;Right;R. Morales
260189;Kazuki Nishiya;LM, CAM;66;66;27;165;Tokushima Vortis;Japanese J. League Division 1;1;Japan;Right;K. Nishiya
260209;David Josue Dioses Agurto;CM, CDM;66;67;25;174;Carlos A. Mannucci;Peruvian Primera Division;1;Peru;Right;D. Dioses
260247;Morgan Rogers;LW;66;84;18;187;AFC Bournemouth;English League Championship;2;England;Right;M. Rogers
260266;Nelson Avelino Amarilla Bogado;CB, LB;66;66;33;180;Club Deportivo Guabira;Liga de Futbol Profesional Boliviano;1;Paraguay;Left;N. Amarilla
260270;Luis Enrique Hurtado Badani;LM, LB, CM;66;66;27;178;Club Deportivo Guabira;Liga de Futbol Profesional Boliviano;1;Bolivia;Left;L. Hurtado
260356;cc c;CDM, CM, CAM;66;67;27;178;Avispa Fukuoka;Japanese J. League Division 1;1;Japan;Right;S. Nakamura
260358;cc cc;CB, RB;66;69;25;184;Sanfrecce Hiroshima;Japanese J. League Division 1;1;Japan;Right;Y. Imazu
260647;Edwin Rivera Sifuentes;CM, CDM;66;66;31;180;Club Atletico Palmaflor;Liga de Futbol Profesional Boliviano;1;Bolivia;Right;E. Rivera
260674;Anton Maglica;ST;66;66;29;181;APOEL Nicosia FC;Cypriot First Division;1;Croatia;Right;A. Maglica
260708;Martin Garcia;RB;66;75;22;175;Club Atletico Sarmiento;Argentina Primera Division;1;Argentina;Right;M. Garcia
260815;Arnau Martinez Lopez;CB, RB, LB;66;80;18;181;Girona FC;Spanish Segunda Division;2;Spain;Right;Arnau Martinez
260841;Denis Kolinger;CB;66;68;27;199;Vejle Boldklub;Danish Superliga;1;Croatia;Right;D. Kolinger
260874;Stipe Radic;CB;66;76;21;191;K Beerschot VA;Belgian Jupiler Pro League;1;Croatia;Right;S. Radic
260953;Ahmed Hamdi Hussein Hafez;CM, CAM;66;72;23;178;Club de Foot Montreal;USA Major League Soccer;1;Egypt;Right;A. Hamdi
260971;Rodrigo Andres Piñeiro Silva;RW, ST, LW;66;74;22;175;Nashville SC;USA Major League Soccer;1;Uruguay;Right;R. Piñeiro
261015;Tiago Palacios;RW, RM, LM;66;80;20;165;Platense;Argentina Primera Division;1;Argentina;Right;T. Palacios
261097;Ayrton Enrique Costa;CB;66;73;21;179;Club Atletico Independiente;Argentina Primera Division;1;Argentina;Left;A. Costa
261146;Daniel Štefulj;LB, LWB, LM;66;74;21;186;Dinamo Zagreb;Croatian Prva HNL;1;Croatia;Left;D. Štefulj
261176;Jose Manuel Alberto Lopez;ST;66;80;20;188;Club Atletico Lanus;Argentina Primera Division;1;Argentina;Left;J. Lopez
261182;Julian Malatini;RB;66;73;20;175;Club Atletico Talleres;Argentina Primera Division;1;Argentina;Right;J. Malatini
261436;Ivan Gabriel Maggi;ST;66;74;22;178;Racing Club;Argentina Primera Division;1;Argentina;Right;I. Maggi
261491;Aleksandar Andrejevic;CB;66;67;29;188;GwangJu FC;Korean K League 1;1;Serbia;Right;A. Andrejevic
261756;Thiago Eduardo de Andrade;LW, RW;66;76;20;180;New York City FC;USA Major League Soccer;1;Brazil;Right;Thiago Andrade
261865;Miguel Gutierrez Ortega;LB;66;81;19;180;Real Madrid CF;Spain Primera Division;1;Spain;Left;Miguel
262053;Kayky da Silva Chagas;RW;66;87;18;173;Manchester City;English Premier League;1;Brazil;Left;Kayky
262091;Ebrima Darboe;CDM;66;77;20;176;Roma;Italian Serie A;1;Gambia;Right;E. Darboe
262140;Carlos Dominguez Caceres;CB, LB;66;76;20;187;RC Celta de Vigo;Spain Primera Division;1;Spain;Left;Carlos Dominguez
262255;Alex Bangura;LB;66;74;21;183;SC Cambuur;Holland Eredivisie;1;Netherlands;Left;A. Bangura
262299;Ruben Gonzalez Alves;CB, LB;66;69;26;184;UD Ibiza;Spanish Segunda Division;2;Spain;Left;Ruben
262335;Elayis Tavcan;RW, ST;66;76;20;183;N.E.C. Nijmegen;Holland Eredivisie;1;Netherlands;Left;E. Tavcan
262416;Francisco Jorge Tavares Oliveira;LW, LM;66;76;21;179;Estoril Praia;Portuguese Liga ZON SAGRES;1;Portugal;Right;Chiquinho
262436;Adilio Correia dos Santos;RW, LW;66;66;27;178;FC Arouca;Portuguese Liga ZON SAGRES;1;Brazil;Left;Adilio Santos
262491;Iker Seguin Cid;LM, LWB;66;66;31;183;SD Amorebieta;Spanish Segunda Division;2;Spain;Left;Iker Seguin
262500;Jon Ander Olasagasti Imizcoz;CDM, CM, CB;66;76;20;176;Real Sociedad B;Spanish Segunda Division;2;Spain;Right;Olasagasti
262504;Jeremy Blasco;RB, CB;66;72;22;185;Real Sociedad B;Spanish Segunda Division;2;France;Right;J. Blasco
262562;Rafael Santos de Sousa;CB;66;76;23;184;APOEL Nicosia FC;Cypriot First Division;1;Brazil;Left;Rafael Santos
262566;Facundo Zabala;LB, LWB;66;76;22;171;APOEL Nicosia FC;Cypriot First Division;1;Argentina;Left;F. Zabala
262985;Rocha Moreira Nuno Gonçalo;LW, RW;66;74;22;175;FC Vizela;Portuguese Liga ZON SAGRES;1;Portugal;Left;Nuno Moreira
262986;Tomas Costa Silva;CM, CAM;66;75;21;172;FC Vizela;Portuguese Liga ZON SAGRES;1;Portugal;Right;Tomas Silva
263029;Juan Antonio Ros Martinez;CB, CDM;66;71;25;188;CD Lugo;Spanish Segunda Division;2;Spain;Left;Ros
263056;Emir Sahiti;LW, LM;66;74;22;174;Hajduk Split;Croatian Prva HNL;1;Albania;Right;E. Sahiti
263191;Vinko Mecimorec;CB;66;68;25;189;AFC UTA Arad;Romanian Liga I;1;Croatia;Right;V. Mecimorec
263232;Luiz Felipe Silva Nunes;GK;66;70;24;198;Belenenses SAD;Portuguese Liga ZON SAGRES;1;Brazil;Left;Luiz Felipe
263489;Dor Peretz;CDM, CM;66;68;26;185;Venezia FC;Italian Serie A;1;Israel;Right;D. Peretz
263529;Exneyder Guerrero;RW, CAM, LW;66;71;24;165;Club Independiente Santa Fe;Colombian Liga Postobon;1;Colombia;Right;E. Guerrero
263566;Rodrigo F. Conceição;RB, RM;66;74;21;175;Moreirense FC;Portuguese Liga ZON SAGRES;1;Portugal;Right;Rodrigo Conceição
263578;Alejandro Balde Martinez;LB, LM;66;82;17;175;FC Barcelona;Spain Primera Division;1;Spain;Left;alex Balde
263609;Erik Daniel;RM;66;66;29;178;Zagccbie Lubin;Polish T-Mobile Ekstraklasa;1;Czech Republic;Right;E. Daniel
263617;Beñat Prados Diaz;CM;66;77;20;180;Athletic Club de Bilbao;Spain Primera Division;1;Spain;Right;Beñat Prados
263669;Gilson Benchimol Tavares;CF, ST;66;77;19;185;Estoril Praia;Portuguese Liga ZON SAGRES;1;Cape Verde Islands;Right;Gilson Tavares
263759;Tibo Persyn;RM, RW, RWB;66;83;19;179;Club Brugge KV;Belgian Jupiler Pro League;1;Belgium;Right;T. Persyn
263790;Leonardo Alves Chu;LW;66;78;21;178;Seattle Sounders FC;USA Major League Soccer;1;Brazil;Right;Leo Chu
263825;Alessandro Burlamaqui;CDM, CM;66;79;19;180;Valencia CF;Spain Primera Division;1;Peru;Right;A. Burlamaqui
264240;Pablo Martin Paez Gavira;CM;66;85;16;173;FC Barcelona;Spain Primera Division;1;Spain;Right;Gavi
264310;Ntsako Makhubela;RW, LW, CAM;66;66;27;166;Orlando Pirates;South African Premier Division;1;South Africa;Right;N. Makhubela
264389;Pape-Alioune Ndiaye;CB, CDM;66;72;23;203;SC Rheindorf Altach;Austrian Football Bundesliga;1;France;Left;P. Ndiaye
264422;Matthis Abline;ST;66;83;18;176;Stade Rennais FC;French Ligue 1;1;France;Right;M. Abline
264427;Juan Boselli;ST;66;76;21;174;CD Tondela;Portuguese Liga ZON SAGRES;1;Uruguay;Left;J. Boselli
53655;Jay Bothroyd;ST;65;65;39;190;Hokkaido Consadole Sapporo;Japanese J. League Division 1;1;England;Left;J. Bothroyd
53739;Lee Grant;GK;65;65;38;193;Manchester United;English Premier League;1;England;Right;L. Grant
110606;Alan Mannus;GK;65;65;39;188;Shamrock Rovers;Rep. Ireland Airtricity League;1;Northern Ireland;Right;A. Mannus
116314;David Edward Martin;GK;65;65;35;188;West Ham United;English Premier League;1;England;Right;D. Martin
138830;Dean Scott Lewington;CB;65;65;37;183;Milton Keynes Dons;English League One;3;England;Left;D. Lewington
140201;ccc cc;ST, CAM, LW;65;65;39;170;Cerezo Osaka;Japanese J. League Division 1;1;Japan;Right;Y. Okubo
140422;Alexander Aaron John Baptiste;CB;65;65;35;180;Bolton Wanderers;English League One;3;England;Right;A. Baptiste
146486;Mikel Saizar Soroa;GK;65;65;38;190;SD Amorebieta;Spanish Segunda Division;2;Spain;Right;Saizar
154860;Mihai Roman;RW, RM;65;65;36;173;FC Botocani;Romanian Liga I;1;Romania;Right;M. Roman
155334;ccc ccc;CB;65;65;35;186;Incheon United FC;Korean K League 1;1;Korea Republic;Right;Kang Min Soo
156259;Jakub Rzecniczak;CB;65;65;34;183;Wisca Pcock;Polish T-Mobile Ekstraklasa;1;Poland;Right;J. Rzecniczak
156321;Saheed Adebayo Akinfenwa;ST;65;65;39;178;Wycombe Wanderers;English League One;3;England;Right;A. Akinfenwa
156464;Richard Mark Wood;CB;65;65;35;191;Rotherham United;English League One;3;England;Left;R. Wood
156683;Samuel Tobias Holmen;CM;65;65;37;180;IF Elfsborg;Swedish Allsvenskan;1;Sweden;Right;S. Holmen
157734;Anssi Valtteri Jaakkola;GK;65;65;34;195;Bristol Rovers;English League Two;4;Finland;Right;A. Jaakkola
158167;Mario Sonnleitner;CB;65;65;34;182;TSV Egger Glas Hartberg;Austrian Football Bundesliga;1;Austria;Right;M. Sonnleitner
159080;Craig James Bryson;CM;65;65;34;170;St. Johnstone FC;Scottish Premiership;1;Scotland;Right;C. Bryson
160203;Alfonso Busteño;CDM;65;65;25;191;Cerro Largo Futbol Club;Uruguayan Primera Division;1;Uruguay;Right;A. Busteño
160207;Juan Eduardo Adelalla;CAM, CM;65;65;29;172;Cerro Largo Futbol Club;Uruguayan Primera Division;1;Uruguay;Right;J. Adelalla
160292;Benjamin Watson;CDM, CM;65;65;35;181;Charlton Athletic;English League One;3;England;Right;B. Watson
162052;David Ousted Hansen;GK;65;65;36;192;Hammarby IF;Swedish Allsvenskan;1;Denmark;Right;D. Ousted
162407;Michael Jakobsen;CB;65;65;35;184;Adelaide United;Australian Hyundai A-League;1;Denmark;Left;M. Jakobsen
162471;Andy Keogh;ST;65;65;35;183;Perth Glory;Australian Hyundai A-League;1;Republic of Ireland;Right;A. Keogh
163757;Joseph Kevin Walsh;CB;65;65;29;182;Lincoln City;English League One;3;Wales;Left;J. Walsh
165908;ccc ccc;CDM, CM;65;65;36;181;Pohang Steelers;Korean K League 1;1;Korea Republic;Right;Oh Beom Seok
167512;Shaun James Whalley;ST, RW;65;65;33;176;Shrewsbury Town;English League One;3;England;Right;S. Whalley
168990;Ovidiu ctefan Hoban;CDM;65;65;38;183;CFR Cluj;Romanian Liga I;1;Romania;Right;O. Hoban
169638;Charlie Daniels;LWB, LB;65;65;34;185;Colchester United;English League Two;4;England;Left;C. Daniels
170362;Matias Damian Oyola;CM, CDM;65;65;38;167;Barcelona Sporting Club;Ecuadorian Serie A;1;Ecuador;Left;M. Oyola
170472;Jonathan Parr;LB;65;65;32;182;Strømsgodset IF;Norwegian Eliteserien;1;Norway;Left;J. Parr
171364;Edgar Eduardo Castillo Carrillo;LB, LWB;65;65;34;170;FC Cincinnati;USA Major League Soccer;1;United States;Left;E. Castillo
171971;Liam Craig;CM;65;65;34;183;St. Johnstone FC;Scottish Premiership;1;Scotland;Left;L. Craig
172208;James Troisi;CAM, CM;65;65;32;176;Western Sydney Wanderers;Australian Hyundai A-League;1;Australia;Left;J. Troisi
172619;Enzo Hernan Gutierrez Lencinas;ST, CF, RW;65;65;35;183;Club Universitario de Deportes;Peruvian Primera Division;1;Argentina;Left;E. Gutierrez
173815;Michael Paul Bostwick;CB;65;65;33;193;Burton Albion;English League One;3;England;Right;M. Bostwick
173891;Lucas-Jordan Jeremiah Akins;LM, ST;65;65;32;185;Burton Albion;English League One;3;England;Right;L. Akins
175316;Lewis Stevenson;LB;65;65;33;170;Hibernian;Scottish Premiership;1;Scotland;Left;L. Stevenson
175941;Jørgen Horn;CB;65;65;34;188;Sarpsborg 08 FF;Norwegian Eliteserien;1;Norway;Right;J. Horn
176246;Alessio Bottani;ST, LW, CAM;65;65;30;170;FC Lugano;Swiss Super League;1;Switzerland;Right;M. Bottani
176345;ccc ccc;GK;65;65;36;184;Kashima Antlers;Japanese J. League Division 1;1;Korea Republic;Right;Kwoun Sun Tae
176368;ccc ccc;RB, RWB;65;65;35;179;Incheon United FC;Korean K League 1;1;Korea Republic;Right;Kim Chang Soo
177885;Kenan Özer;ST, RM;65;65;33;170;Gazicehir Gaziantep F.K.;Turkish Super Lig;1;Turkey;Right;K. Özer
178297;Roberto Canella Suarez;LB, LWB;65;65;33;180;CD Lugo;Spanish Segunda Division;2;Spain;Left;Canella
178421;Cesar Alexis Cortes Pinto;CM, CAM, LM;65;65;37;179;Club Deportivo Palestino;Chilian Campeonato Nacional;1;Chile;Left;C. Cortes
179636;David Richard Worrall;RWB, RW;65;65;31;170;Port Vale;English League Two;4;England;Right;D. Worrall
181001;Bradley Burton Knighton;GK;65;65;36;188;New England Revolution;USA Major League Soccer;1;United States;Right;B. Knighton
181013;Nordin Gerzic;CM, CDM;65;65;37;175;Örebro SK;Swedish Allsvenskan;1;Sweden;Right;N. Gerzic
181989;Andres Lorenzo Rios;ST, CAM, CM;65;65;31;178;San Jose Earthquakes;USA Major League Soccer;1;Argentina;Right;A. Rios
182094;cc;CB, CDM, CM;65;65;34;183;Shanghai Shenhua FC;Chinese Super League;1;China PR;Right;Qin Sheng
183527;Jay Francis Spearing;CDM;65;65;32;171;Tranmere Rovers;English League Two;4;England;Right;J. Spearing
183596;Erik Domaschke;GK;65;65;35;188;SV Meppen;German 3. Bundesliga;3;Germany;Right;E. Domaschke
184142;Marco Paulo da Silva Soares;CDM, CM;65;65;37;182;FC Arouca;Portuguese Liga ZON SAGRES;1;Cape Verde Islands;Right;Marco Soares
184242;Funso-King Ojo;CDM, CM;65;65;29;177;Aberdeen;Scottish Premiership;1;Belgium;Right;F. Ojo
184514;Erik Endel Paartalu;CDM, CM;65;65;35;193;Bengaluru FC;Indian Super League;1;Australia;Right;E. Paartalu
184585;adam Bogdan;GK;65;65;33;194;Ferencvarosi TC;Hungarian Nemzeti Bajnoksag I;1;Hungary;Right;a. Bogdan
184614;Michiel Kramer;ST;65;65;32;196;RKC Waalwijk;Holland Eredivisie;1;Netherlands;Right;M. Kramer
184707;Gary Madine;ST;65;65;30;193;Blackpool;English League Championship;2;England;Right;G. Madine
186385;Adam Clayton;CDM, CM;65;65;32;175;Birmingham City;English League Championship;2;England;Right;A. Clayton
186508;Arild Østbø;GK;65;66;30;183;Viking FK;Norwegian Eliteserien;1;Norway;Right;A. Østbø
186541;Nestor Vicente Vidrio Serrano;CB, RB;65;65;32;182;Mazatlan Futbol Club;Mexican Liga MX;1;Mexico;Right;N. Vidrio
186715;Robert O'Shea Salinas;LM, LB;65;65;35;180;San Jose Earthquakes;USA Major League Soccer;1;United States;Right;S. Salinas
186876;Efetobore Ambrose Emuobo;CB;65;65;32;190;St. Johnstone FC;Scottish Premiership;1;Nigeria;Right;E. Ambrose
186882;Pcvels Šteinbors;GK;65;65;35;192;Jagiellonia Biacystok;Polish T-Mobile Ekstraklasa;1;Latvia;Right;P. Šteinbors
187069;Erik Vera Franco;LB;65;65;29;170;Gallos Blancos de Queretaro;Mexican Liga MX;1;Mexico;Left;E. Vera
187363;Julio Jose Gonzalez Vela-Alvizu;GK;65;66;30;182;Club Universidad Nacional;Mexican Liga MX;1;Mexico;Left;J. Gonzalez
187782;Seamus Joseph Conneely;CDM, CM;65;65;32;175;Accrington Stanley;English League One;3;Republic of Ireland;Right;S. Conneely
188490;Liam Michael Sercombe;CM;65;65;31;178;Cheltenham Town;English League One;3;England;Right;L. Sercombe
188917;Jørgen Skjelvik;LB;65;65;29;183;Odense Boldklub;Danish Superliga;1;Norway;Left;J. Skjelvik
188985;Liridon Kalludra;CM, CAM;65;65;29;170;Kristiansund BK;Norwegian Eliteserien;1;Sweden;Right;L. Kalludra
189163;Alexander MacDonald;LM;65;65;31;170;Gillingham;English League One;3;Scotland;Right;A. MacDonald
189237;Emanuel Schreiner;LM, LB, LWB;65;65;32;180;SC Rheindorf Altach;Austrian Football Bundesliga;1;Austria;Left;E. Schreiner
189391;Juan Antonio Gonzalez Fernandez;CB;65;65;34;192;Hyderabad FC;Indian Super League;1;Spain;Left;Juanan
189836;Joseph Nathan Mills;LB, LWB;65;65;31;175;Northampton Town;English League Two;4;England;Left;J. Mills
190247;John Robert Brayford;RB, CB;65;65;33;173;Burton Albion;English League One;3;England;Right;J. Brayford
190457;Kristoffer Tokstad;RW;65;65;29;185;Strømsgodset IF;Norwegian Eliteserien;1;Norway;Right;K. Tokstad
190489;Hans Daniel Gustafsson;RM;65;65;30;177;Lillestrøm SK;Norwegian Eliteserien;1;Sweden;Right;D. Gustafsson
190555;Jose Maria Angresola Jimenez;LB;65;65;32;178;Real Oviedo;Spanish Segunda Division;2;Spain;Left;Mossa
190852;Callum Henry McManaman;RM, ST;65;65;30;175;Tranmere Rovers;English League Two;4;England;Right;C. McManaman
190883;Adolph Joseph DeLaGarza;RB;65;65;33;175;New England Revolution;USA Major League Soccer;1;Guam;Right;A. DeLaGarza
191260;Abdullah Mohammed Al Zori Al Dossary;LB, CB;65;65;33;184;Al Shabab;Saudi Abdul L. Jameel League;1;Saudi Arabia;Left;A. Al Zori
191532;cc;CB;65;65;31;186;Beijing Guoan FC;Chinese Super League;1;China PR;Right;Yu Yang
191861;ccc;ST;65;65;32;186;Wuhan FC;Chinese Super League;1;China PR;Right;Dong Xuesheng
191915;ccc ccc;CB;65;65;31;192;Ulsan Hyundai FC;Korean K League 1;1;Korea Republic;Right;Lim Jong Eun
192165;Paulo Jose de Oliveira;ST, CF;65;65;35;174;Hammarby IF;Swedish Allsvenskan;1;Brazil;Right;Paulinho
192250;Matthew Jurman;CB;65;65;31;191;Newcastle Jets;Australian Hyundai A-League;1;Australia;Left;M. Jurman
192328;Philipp Huspek;RM, RW, ST;65;65;30;172;SK Sturm Graz;Austrian Football Bundesliga;1;Austria;Right;P. Huspek
192439;Murray Davidson;CM;65;65;33;183;St. Johnstone FC;Scottish Premiership;1;Scotland;Right;M. Davidson
192450;Andrew Ellis Cook;ST;65;65;30;185;Bradford City;English League Two;4;England;Right;A. Cook
192528;Steven de Sousa Vitoria;CB;65;65;34;195;Moreirense FC;Portuguese Liga ZON SAGRES;1;Canada;Right;Steven Vitoria
192792;Pcemysl Kovac;GK;65;65;35;187;SK Slavia Praha;Czech Republic Gambrinus Liga;1;Czech Republic;Right;P. Kovac
193059;Hans Jorge Mulder;CB, CDM, CM;65;65;34;180;RKC Waalwijk;Holland Eredivisie;1;Netherlands;Right;H. Mulder
193173;Matthew Charles Lund;CM, CDM;65;65;30;183;Salford City;English League Two;4;Northern Ireland;Right;M. Lund
193206;Oliver Robert Lee;CAM;65;65;29;181;Gillingham;English League One;3;England;Right;O. Lee
193260;Markus Pink;ST, LM, RM;65;65;30;188;SK Austria Klagenfurt;Austrian Football Bundesliga;1;Austria;Right;M. Pink
193358;Romario Pereira Sipião;CM;65;65;35;173;Kalmar FF;Swedish Allsvenskan;1;Brazil;Right;Romario
193958;Lee James Brown;LB;65;65;30;183;Portsmouth;English League One;3;England;Left;L. Brown
194363;cc cc;CM, CF, CAM;65;65;30;168;Shonan Bellmare;Japanese J. League Division 1;1;Japan;Right;N. Yamada
194759;Omar Jerome Beckles;CB;65;65;29;191;Leyton Orient;English League Two;4;Grenada;Left;O. Beckles
195012;Adrian Sardinero Corpa;ST, RW;65;65;30;175;Perth Glory;Australian Hyundai A-League;1;Spain;Right;Adrian Sardinero
195020;David Lowell Davis;CM, CDM, RB;65;65;30;177;Shrewsbury Town;English League One;3;England;Right;D. Davis
195480;Conor Gerard McLaughlin;RB;65;65;29;183;;;;Northern Ireland;Right;C. McLaughlin
195905;Luis Alberto Gutierrez Herrera;CB, LB;65;65;36;180;Club Bolivar;Liga de Futbol Profesional Boliviano;1;Bolivia;Left;L. Gutierrez
196339;Marcel Titsch Rivero;CM, CDM, CAM;65;65;31;182;Hallescher FC;German 3. Bundesliga;3;Germany;Left;M. Titsch Rivero
196873;Francisco Javier Flores Sequera;CDM, CM, CB;65;65;31;181;Deportivo Tachira FC;Venezuelan Primera Division;1;Venezuela;Right;F. Flores
196910;Gilbert alvarez Vargas;ST;65;65;29;187;Club Deportivo Jorge Wilstermann;Liga de Futbol Profesional Boliviano;1;Bolivia;Right;G. alvarez
196948;oscar Boniek Garcia Ramirez;CDM, CB;65;65;36;175;Houston Dynamo;USA Major League Soccer;1;Honduras;Right;B. Garcia
196953;Aristote Nsiala;CB;65;66;29;193;Ipswich Town;English League One;3;Congo DR;Right;A. Nsiala
197480;Idriss Saadi;ST;65;65;29;185;SC Bastia;French Ligue 2;2;Algeria;Right;I. Saadi
197716;Teal Alexander Bunbury;LM, RM, ST;65;65;31;188;New England Revolution;USA Major League Soccer;1;United States;Right;T. Bunbury
197774;Conor Michael McAleny;LW, ST;65;65;28;178;Salford City;English League Two;4;England;Right;C. McAleny
197907;Miguel angel Sansores Sanchez;ST;65;65;30;174;Club Tijuana;Mexican Liga MX;1;Mexico;Right;M. Sansores
198011;Tom Eaves;ST;65;65;29;191;Hull City;English League Championship;2;England;Right;T. Eaves
198071;George Benjamin Williams;RB, CB;65;65;28;176;Cambridge United;English League One;3;England;Right;G. Williams
198094;Collen Warner;CDM, CM;65;65;33;178;Colorado Rapids;USA Major League Soccer;1;United States;Right;C. Warner
198195;Petar Sliškovic;ST;65;65;30;193;Turkgucu Munchen;German 3. Bundesliga;3;Croatia;Right;P. Sliškovic
198241;Mirlan Murzaev;LM, RM, ST;65;65;31;183;Chennaiyin FC;Indian Super League;1;Kyrgyzstan;Right;M. Murzaev
198322;Juan Aguilera Nuñez;CDM, CM;65;65;35;185;AD Alcorcon;Spanish Segunda Division;2;Spain;Right;Aguilera
198335;Bryan Josue Oviedo Jimenez;LB;65;65;31;172;F.C. København;Danish Superliga;1;Costa Rica;Left;B. Oviedo
198490;Alexander Daniel Faltsetas;CM, CDM;65;65;33;181;BK Häcken;Swedish Allsvenskan;1;Sweden;Right;A. Faltsetas
198624;Joseph Thomas Gordan Shaughnessy;CB;65;65;28;183;St. Mirren;Scottish Premiership;1;Republic of Ireland;Right;J. Shaughnessy
198740;Alberto Joshimar Acosta Alvarado;LB, RB, CM;65;65;33;170;Futbol Club Juarez;Mexican Liga MX;1;Mexico;Left;A. Acosta
198839;Francesc Grima Aguilera;RB, RM;65;65;34;174;UD Ibiza;Spanish Segunda Division;2;Spain;Right;Fran Grima
198952;Sergiu Suciu;CM, CDM;65;65;31;184;AFC Chindia Târgovicte;Romanian Liga I;1;Romania;Right;S. Suciu
199049;Richard Göran Emil Magyar;CB;65;65;30;192;Hammarby IF;Swedish Allsvenskan;1;Sweden;Right;R. Magyar
199321;Tomaš Holý;GK;65;66;29;206;Ipswich Town;English League One;3;Czech Republic;Right;T. Holý
199470;Marco Meilinger;RM, LM, ST;65;65;29;181;SC Rheindorf Altach;Austrian Football Bundesliga;1;Austria;Left;M. Meilinger
199477;Romain Padovani;CB, CM, RB;65;65;31;187;US Quevilly Rouen Metropole;French Ligue 2;2;France;Right;R. Padovani
199566;Paddy Miquel Nelom;LB;65;65;30;174;Willem II;Holland Eredivisie;1;Suriname;Left;M. Nelom
199750;Rilwan Olanrewaju Hassan;RW, CM;65;65;30;172;SønderjyskE;Danish Superliga;1;Nigeria;Right;R. Hassan
